x	y	z
-0.18	0.53	0.3834421071814489
-0.18	0.54	0.38153570901403244
-0.18	0.55	0.3786163170767356
-0.18	0.56	0.3745988984135796
-0.18	0.57	0.3693975942928891
-0.18	0.58	0.36292774352832735
-0.18	0.59	0.35510875412824777
-0.18	0.6	0.34586809332489216
-0.18	0.61	0.33514671011400987
-0.18	0.62	0.32290622681185566
-0.18	0.63	0.3091382150564331
-0.18	0.64	0.29387577749791355
-0.18	0.65	0.27720744983618123
-0.18	0.66	0.25929306365534416
-0.18	0.67	0.24038057841744395
-0.18	0.68	0.22082182967477298
-0.18	0.69	0.20108331576532887
-0.18	0.7	0.1817449989415572
-0.18	0.71	0.16347513857412377
-0.18	0.72	0.14696364626945552
-0.18	0.73	0.13279781196075507
-0.18	0.74	0.12129028581517529
-0.18	0.75	0.11233310378651931
-0.18	0.76	0.10541504720872935
-0.18	0.77	0.09991671605959486
-0.18	0.78	0.09569553821120955
-0.18	0.79	0.09389657460142001
-0.18	0.8	0.0976858052011005
-0.18	0.81	0.11181721906500947
-0.18	0.82	0.1404033270305925
-0.18	0.83	0.18563831658314206
-0.18	0.84	0.24917322510129716
-0.18	0.85	0.3338834458490651
-0.18	0.86	0.4450159130949072
-0.18	0.87	0.5911873280301702
-0.18	0.88	0.7853886995936349
-0.18	1.02	0.3039393198595722
-0.18	1.05	0.5040597645194232
-0.18	1.06	0.8605555108004171
-0.17	-1.09	0.11596593474735353
-0.17	-0.89	0.8503015719322697
-0.17	-0.88	0.6668219495611082
-0.17	-0.87	0.5215400013821683
-0.17	-0.86	0.406456464140679
-0.17	-0.85	0.31552134028468953
-0.17	-0.84	0.24438910115338477
-0.17	-0.83	0.1900354647812764
-0.17	-0.82	0.1502701730659436
-0.17	-0.81	0.12312922873465443
-0.17	-0.8	0.10625926732159936
-0.17	-0.79	0.09676940284765276
-0.17	-0.78	0.09187756355415665
-0.17	-0.77	0.08975725622716214
-0.17	-0.76	0.08983645748320282
-0.17	-0.75	0.09250912650828721
-0.17	-0.74	0.09853198907932462
-0.17	-0.73	0.10839650094932396
-0.17	-0.72	0.12200051419747324
-0.17	-0.71	0.13872790436156854
-0.17	-0.7	0.15771795576826278
-0.17	-0.69	0.17808877681146798
-0.17	-0.68	0.19905200879889198
-0.17	-0.67	0.2199525245272115
-0.17	-0.66	0.24027220054944992
-0.17	-0.65	0.25961928024217806
-0.17	-0.64	0.27771258243104974
-0.17	-0.63	0.29436431625883486
-0.17	-0.62	0.30946319422404206
-0.17	-0.61	0.32295875032276516
-0.17	-0.6	0.33484738565616007
-0.17	-0.59	0.34516039929823794
-0.17	-0.58	0.3539540552189448
-0.17	-0.57	0.3613015826492868
-0.17	-0.56	0.3672869087493866
-0.17	-0.55	0.3719998733556613
-0.17	-0.54	0.37553266499507854
-0.17	-0.53	0.3779772326144712
-0.17	-0.52	0.37942345716167264
-0.17	-0.51	0.3799579025169117
-0.17	-0.5	0.3796630004755607
-0.17	-0.49	0.3786165562122575
-0.17	-0.48	0.3768914874551951
-0.17	-0.47	0.37455573221508237
-0.17	-0.46	0.3716722767670553
-0.17	-0.45	0.36829926839785976
-0.17	-0.44	0.36449018699564023
-0.17	-0.43	0.3602940566086262
-0.17	-0.42	0.35575568325221923
-0.17	-0.41	0.3509159089966117
-0.17	-0.4	0.3458118750987746
-0.17	-0.39	0.3404772889364042
-0.17	-0.38	0.3349426909639121
-0.17	-0.37	0.3292357189908579
-0.17	-0.36	0.3233813678880155
-0.17	-0.35	0.3174022434316543
-0.17	-0.34	0.3113188094568799
-0.17	-0.33	0.30514962784482247
-0.17	-0.32	0.2989115911437623
-0.17	-0.31	0.292620147840614
-0.17	-0.3	0.2862895204702073
-0.17	-0.29	0.27993291688450966
-0.17	-0.28	0.2735627351075084
-0.17	-0.27	0.2671907622756536
-0.17	-0.26	0.2608283682070583
-0.17	-0.25	0.25448669415009645
-0.17	-0.24	0.2481768372249529
-0.17	-0.23	0.2419100309770332
-0.17	-0.22	0.23569782229093392
-0.17	-0.21	0.22955224464418625
-0.17	-0.2	0.22348598728117247
-0.17	-0.19	0.21751255932299685
-0.17	-0.18	0.21164644705652486
-0.17	-0.17	0.20590326162009145
-0.17	-0.16	0.2002998729817499
-0.17	-0.15	0.19485452445805815
-0.17	-0.14	0.18958692004570685
-0.17	-0.13	0.18451827458639292
-0.17	-0.12	0.1796713143953129
-0.17	-0.11	0.17507021372036133
-0.17	-0.1	0.17074045069476584
-0.17	-0.09	0.16670856592583969
-0.17	-0.08	0.16300180833143182
-0.17	-0.07	0.15964765718979373
-0.17	-0.06	0.15667321740063742
-0.17	-0.05	0.15410449703798512
-0.17	-0.04	0.15196559196325843
-0.17	-0.03	0.15027781993346942
-0.17	-0.02	0.14905886335246543
-0.17	-0.01	0.1483219916694123
-0.17	0.0	0.14807543745570348
-0.17	0.01	0.14832199166941246
-0.17	0.02	0.14905886335246576
-0.17	0.03	0.15027781993347
-0.17	0.04	0.15196559196325912
-0.17	0.05	0.1541044970379859
-0.17	0.06	0.15667321740063841
-0.17	0.07	0.15964765718979496
-0.17	0.08	0.1630018083314331
-0.17	0.09	0.166708565925841
-0.17	0.1	0.17074045069476734
-0.17	0.11	0.17507021372036302
-0.17	0.12	0.17967131439531453
-0.17	0.13	0.18451827458639455
-0.17	0.14	0.1895869200457087
-0.17	0.15	0.19485452445806017
-0.17	0.16	0.20029987298175184
-0.17	0.17	0.20590326162009334
-0.17	0.18	0.2116464470565269
-0.17	0.19	0.21751255932299912
-0.17	0.2	0.22348598728117466
-0.17	0.21	0.22955224464418827
-0.17	0.22	0.23569782229093608
-0.17	0.23	0.24191003097703556
-0.17	0.24	0.24817683722495518
-0.17	0.25	0.25448669415009856
-0.17	0.26	0.2608283682070605
-0.17	0.27	0.26719076227565597
-0.17	0.28	0.2735627351075106
-0.17	0.29	0.27993291688451183
-0.17	0.3	0.2862895204702095
-0.17	0.31	0.2926201478406164
-0.17	0.32	0.29891159114376453
-0.17	0.33	0.3051496278448246
-0.17	0.34	0.31131880945688206
-0.17	0.35	0.3174022434316566
-0.17	0.36	0.3233813678880177
-0.17	0.37	0.32923571899085985
-0.17	0.38	0.33494269096391416
-0.17	0.39	0.3404772889364062
-0.17	0.4	0.3458118750987765
-0.17	0.41	0.3509159089966134
-0.17	0.42	0.3557556832522209
-0.17	0.43	0.36029405660862784
-0.17	0.44	0.3644901869956417
-0.17	0.45	0.368299268397861
-0.17	0.46	0.3716722767670564
-0.17	0.47	0.3745557322150833
-0.17	0.48	0.3768914874551957
-0.17	0.49	0.378616556212258
-0.17	0.5	0.3796630004755609
-0.17	0.51	0.37995790251691164
-0.17	0.52	0.3794234571616722
-0.17	0.53	0.37797723261447064
-0.17	0.54	0.3755326649950774
-0.17	0.55	0.37199987335565965
-0.17	0.56	0.36728690874938463
-0.17	0.57	0.36130158264928447
-0.17	0.58	0.3539540552189419
-0.17	0.59	0.3451603992982344
-0.17	0.6	0.3348473856561561
-0.17	0.61	0.322958750322761
-0.17	0.62	0.309463194224037
-0.17	0.63	0.2943643162588288
-0.17	0.64	0.27771258243104363
-0.17	0.65	0.2596192802421719
-0.17	0.66	0.240272200549443
-0.17	0.67	0.2199525245272037
-0.17	0.68	0.1990520087988847
-0.17	0.69	0.1780887768114609
-0.17	0.7	0.1577179557682557
-0.17	0.71	0.13872790436156168
-0.17	0.72	0.12200051419746794
-0.17	0.73	0.1083965009493202
-0.17	0.74	0.09853198907932179
-0.17	0.75	0.09250912650828573
-0.17	0.76	0.08983645748320244
-0.17	0.77	0.0897572562271624
-0.17	0.78	0.09187756355415742
-0.17	0.79	0.09676940284765512
-0.17	0.8	0.1062592673216035
-0.17	0.81	0.12312922873466205
-0.17	0.82	0.1502701730659554
-0.17	0.83	0.19003546478129407
-0.17	0.84	0.24438910115340717
-0.17	0.85	0.3155213402847165
-0.17	0.86	0.40645646414071496
-0.17	0.87	0.521540001382216
-0.17	0.88	0.6668219495611654
-0.17	0.89	0.8503015719323403
-0.17	1.09	0.11596593474753944
-0.16	-0.9	0.8415186305106214
-0.16	-0.89	0.6928585101675652
-0.16	-0.88	0.5676237071947595
-0.16	-0.87	0.4617771248586124
-0.16	-0.86	0.3728257174028113
-0.16	-0.85	0.29904529126576523
-0.16	-0.84	0.23904470234964115
-0.16	-0.83	0.19153870086597433
-0.16	-0.82	0.15517584243778035
-0.16	-0.81	0.12837079745551963
-0.16	-0.8	0.10922075096780612
-0.16	-0.79	0.09566084595419443
-0.16	-0.78	0.08588620692887038
-0.16	-0.77	0.07882810066486028
-0.16	-0.76	0.07442996182286024
-0.16	-0.75	0.07355528156408346
-0.16	-0.74	0.07737459099510334
-0.16	-0.73	0.08644194541250848
-0.16	-0.72	0.10029109939774593
-0.16	-0.71	0.11783257196901602
-0.16	-0.7	0.13787998598678294
-0.16	-0.69	0.15939404986026415
-0.16	-0.68	0.18152709593995453
-0.16	-0.67	0.20360471603508154
-0.16	-0.66	0.22509999302177455
-0.16	-0.65	0.24561187001571608
-0.16	-0.64	0.2648471805444056
-0.16	-0.63	0.2826045905889336
-0.16	-0.62	0.2987595643157269
-0.16	-0.61	0.31325022581922735
-0.16	-0.6	0.3260643397167373
-0.16	-0.59	0.3372276901821169
-0.16	-0.58	0.3467940495456043
-0.16	-0.57	0.3548367962057885
-0.16	-0.56	0.3614421224929292
-0.16	-0.55	0.36670368858811103
-0.16	-0.54	0.370718531700504
-0.16	-0.53	0.3735840242024233
-0.16	-0.52	0.37539568104857024
-0.16	-0.51	0.37624563665554317
-0.16	-0.5	0.3762216374239064
-0.16	-0.49	0.3754064233518556
-0.16	-0.48	0.373877397745341
-0.16	-0.47	0.37170650636707
-0.16	-0.46	0.36896026597056153
-0.16	-0.45	0.36569989711898254
-0.16	-0.44	0.36198152788749927
-0.16	-0.43	0.35785644401055255
-0.16	-0.42	0.3533713677897828
-0.16	-0.41	0.3485687531032106
-0.16	-0.4	0.3434870875572758
-0.16	-0.39	0.33816119552863455
-0.16	-0.38	0.3326225378093362
-0.16	-0.37	0.3268995049939057
-0.16	-0.36	0.3210177027778803
-0.16	-0.35	0.3150002280842172
-0.16	-0.34	0.3088679354772531
-0.16	-0.33	0.30263969372214766
-0.16	-0.32	0.2963326326432343
-0.16	-0.31	0.28996238065751967
-0.16	-0.3	0.283543293530748
-0.16	-0.29	0.2770886750370966
-0.16	-0.28	0.27061099030837654
-0.16	-0.27	0.26412207273873584
-0.16	-0.26	0.2576333253663498
-0.16	-0.25	0.2511559176803854
-0.16	-0.24	0.24470097879116837
-0.16	-0.23	0.23827978784027914
-0.16	-0.22	0.2319039623953381
-0.16	-0.21	0.2255856453439434
-0.16	-0.2	0.21933769043582976
-0.16	-0.19	0.21317384607436948
-0.16	-0.18	0.20710893616899284
-0.16	-0.17	0.20115903575891078
-0.16	-0.16	0.19534163762817167
-0.16	-0.15	0.1896758041764094
-0.16	-0.14	0.18418229633099537
-0.16	-0.13	0.17888366827514948
-0.16	-0.12	0.1738043133071753
-0.16	-0.11	0.1689704424804313
-0.16	-0.1	0.16440997427991166
-0.16	-0.09	0.16015231126003368
-0.16	-0.08	0.1562279794435966
-0.16	-0.07	0.15266810980857054
-0.16	-0.06	0.14950374989020637
-0.16	-0.05	0.1467650085451774
-0.16	-0.04	0.14448005834043406
-0.16	-0.03	0.14267404608656856
-0.16	-0.02	0.1413679886402511
-0.16	-0.01	0.14057775205823528
-0.16	0.0	0.14031322054654477
-0.16	0.01	0.14057775205823544
-0.16	0.02	0.14136798864025146
-0.16	0.03	0.14267404608656914
-0.16	0.04	0.14448005834043479
-0.16	0.05	0.14676500854517827
-0.16	0.06	0.14950374989020743
-0.16	0.07	0.1526681098085718
-0.16	0.08	0.15622797944359793
-0.16	0.09	0.16015231126003507
-0.16	0.1	0.16440997427991325
-0.16	0.11	0.16897044248043308
-0.16	0.12	0.17380431330717705
-0.16	0.13	0.1788836682751512
-0.16	0.14	0.18418229633099728
-0.16	0.15	0.18967580417641153
-0.16	0.16	0.19534163762817372
-0.16	0.17	0.20115903575891272
-0.16	0.18	0.20710893616899503
-0.16	0.19	0.21317384607437176
-0.16	0.2	0.21933769043583193
-0.16	0.21	0.22558564534394548
-0.16	0.22	0.23190396239534036
-0.16	0.23	0.23827978784028156
-0.16	0.24	0.24470097879117067
-0.16	0.25	0.25115591768038753
-0.16	0.26	0.2576333253663521
-0.16	0.27	0.2641220727387383
-0.16	0.28	0.2706109903083789
-0.16	0.29	0.27708867503709883
-0.16	0.3	0.28354329353075025
-0.16	0.31	0.28996238065752206
-0.16	0.32	0.29633263264323656
-0.16	0.33	0.3026396937221497
-0.16	0.34	0.3088679354772553
-0.16	0.35	0.31500022808421957
-0.16	0.36	0.3210177027778824
-0.16	0.37	0.3268995049939077
-0.16	0.38	0.3326225378093382
-0.16	0.39	0.33816119552863655
-0.16	0.4	0.34348708755727764
-0.16	0.41	0.34856875310321217
-0.16	0.42	0.35337136778978434
-0.16	0.43	0.35785644401055416
-0.16	0.44	0.36198152788750065
-0.16	0.45	0.36569989711898365
-0.16	0.46	0.36896026597056264
-0.16	0.47	0.3717065063670709
-0.16	0.48	0.3738773977453416
-0.16	0.49	0.3754064233518559
-0.16	0.5	0.3762216374239066
-0.16	0.51	0.376245636655543
-0.16	0.52	0.3753956810485698
-0.16	0.53	0.3735840242024227
-0.16	0.54	0.3707185317005027
-0.16	0.55	0.36670368858810926
-0.16	0.56	0.3614421224929271
-0.16	0.57	0.3548367962057862
-0.16	0.58	0.3467940495456012
-0.16	0.59	0.337227690182113
-0.16	0.6	0.326064339716733
-0.16	0.61	0.31325022581922285
-0.16	0.62	0.2987595643157215
-0.16	0.63	0.2826045905889273
-0.16	0.64	0.2648471805443988
-0.16	0.65	0.2456118700157095
-0.16	0.66	0.22509999302176698
-0.16	0.67	0.20360471603507338
-0.16	0.68	0.18152709593994668
-0.16	0.69	0.15939404986025685
-0.16	0.7	0.13787998598677553
-0.16	0.71	0.11783257196900883
-0.16	0.72	0.1002910993977401
-0.16	0.73	0.08644194541250463
-0.16	0.74	0.07737459099510102
-0.16	0.75	0.07355528156408309
-0.16	0.76	0.07442996182286135
-0.16	0.77	0.07882810066486216
-0.16	0.78	0.08588620692887344
-0.16	0.79	0.09566084595419892
-0.16	0.8	0.10922075096781185
-0.16	0.81	0.1283707974555269
-0.16	0.82	0.15517584243779123
-0.16	0.83	0.19153870086598962
-0.16	0.84	0.23904470234966027
-0.16	0.85	0.2990452912657874
-0.16	0.86	0.37282571740284004
-0.16	0.87	0.46177712485864825
-0.16	0.88	0.5676237071948018
-0.16	0.89	0.6928585101676098
-0.16	0.9	0.8415186305106777
-0.15	-0.92	0.882930807448938
-0.15	-0.91	0.7573514911927601
-0.15	-0.9	0.6558292667616785
-0.15	-0.89	0.5674964252600022
-0.15	-0.88	0.4867009523417062
-0.15	-0.87	0.41208798981352446
-0.15	-0.86	0.344338681204122
-0.15	-0.85	0.28453356567162014
-0.15	-0.84	0.23338232326711109
-0.15	-0.83	0.19099065865786002
-0.15	-0.82	0.1568597878172173
-0.15	-0.81	0.12997224456339312
-0.15	-0.8	0.10894398705176625
-0.15	-0.79	0.09227072786314654
-0.15	-0.78	0.07866556144188035
-0.15	-0.77	0.06744571428629548
-0.15	-0.76	0.05893772722923577
-0.15	-0.75	0.05473234289048492
-0.15	-0.74	0.056977866774801246
-0.15	-0.73	0.06637157742536201
-0.15	-0.72	0.08155958985390017
-0.15	-0.71	0.10064240060098935
-0.15	-0.7	0.12210871905818353
-0.15	-0.69	0.14487042800501848
-0.15	-0.68	0.1681170281342859
-0.15	-0.67	0.19121913361402623
-0.15	-0.66	0.21368107939690864
-0.15	-0.65	0.23511771488778968
-0.15	-0.64	0.25524039188456243
-0.15	-0.63	0.273845460567455
-0.15	-0.62	0.2908029235041161
-0.15	-0.61	0.30604485250238284
-0.15	-0.6	0.3195539156285535
-0.15	-0.59	0.33135252566349876
-0.15	-0.58	0.34149303598827613
-0.15	-0.57	0.3500492440871633
-0.15	-0.56	0.3571092984591004
-0.15	-0.55	0.3627699758125446
-0.15	-0.54	0.3671322103005542
-0.15	-0.53	0.37029771091670066
-0.15	-0.52	0.3723664877960506
-0.15	-0.51	0.37343511317990247
-0.15	-0.5	0.3735955597337191
-0.15	-0.49	0.3729344813762529
-0.15	-0.48	0.37153282547440075
-0.15	-0.47	0.3694656875852645
-0.15	-0.46	0.36680233955118624
-0.15	-0.45	0.3636063781914825
-0.15	-0.44	0.3599359551194633
-0.15	-0.43	0.3558440586549919
-0.15	-0.42	0.35137882682815985
-0.15	-0.41	0.34658387652528333
-0.15	-0.4	0.34149863832800764
-0.15	-0.39	0.3361586898964574
-0.15	-0.38	0.33059608314137273
-0.15	-0.37	0.32483966215105015
-0.15	-0.36	0.31891537006715814
-0.15	-0.35	0.31284654397608763
-0.15	-0.34	0.3066541975016869
-0.15	-0.33	0.30035729122630495
-0.15	-0.32	0.2939729913847515
-0.15	-0.31	0.28751691750928415
-0.15	-0.3	0.281003379880686
-0.15	-0.29	0.27444560777976545
-0.15	-0.28	0.2678559696473455
-0.15	-0.27	0.2612461863557906
-0.15	-0.26	0.2546275388734034
-0.15	-0.25	0.24801107166221997
-0.15	-0.24	0.24140779318255437
-0.15	-0.23	0.23482887487109572
-0.15	-0.22	0.22828584989323292
-0.15	-0.21	0.22179081281504642
-0.15	-0.2	0.2153566210545537
-0.15	-0.19	0.20899709849855716
-0.15	-0.18	0.20272724093546463
-0.15	-0.17	0.19656342185906542
-0.15	-0.16	0.19052359562497326
-0.15	-0.15	0.1846274927545731
-0.15	-0.14	0.17889679924195784
-0.15	-0.13	0.17335530791577636
-0.15	-0.12	0.16802902521074328
-0.15	-0.11	0.162946211254844
-0.15	-0.1	0.15813732541932946
-0.15	-0.09	0.15363484430775246
-0.15	-0.08	0.14947291608272556
-0.15	-0.07	0.14568681621437415
-0.15	-0.06	0.14231217784136652
-0.15	-0.05	0.13938398753202885
-0.15	-0.04	0.13693536570018058
-0.15	-0.03	0.13499618896430574
-0.15	-0.02	0.13359165398335812
-0.15	-0.01	0.13274091907048116
-0.15	0.0	0.13245597897564035
-0.15	0.01	0.13274091907048136
-0.15	0.02	0.1335916539833585
-0.15	0.03	0.13499618896430637
-0.15	0.04	0.1369353657001814
-0.15	0.05	0.1393839875320297
-0.15	0.06	0.14231217784136765
-0.15	0.07	0.1456868162143755
-0.15	0.08	0.14947291608272698
-0.15	0.09	0.15363484430775393
-0.15	0.1	0.15813732541933112
-0.15	0.11	0.16294621125484587
-0.15	0.12	0.16802902521074514
-0.15	0.13	0.1733553079157782
-0.15	0.14	0.17889679924195986
-0.15	0.15	0.18462749275457527
-0.15	0.16	0.19052359562497545
-0.15	0.17	0.19656342185906744
-0.15	0.18	0.2027272409354668
-0.15	0.19	0.2089970984985596
-0.15	0.2	0.215356621054556
-0.15	0.21	0.22179081281504853
-0.15	0.22	0.22828584989323525
-0.15	0.23	0.23482887487109821
-0.15	0.24	0.2414077931825567
-0.15	0.25	0.24801107166222222
-0.15	0.26	0.2546275388734057
-0.15	0.27	0.26124618635579316
-0.15	0.28	0.26785596964734787
-0.15	0.29	0.2744456077797676
-0.15	0.3	0.2810033798806884
-0.15	0.31	0.2875169175092866
-0.15	0.32	0.2939729913847538
-0.15	0.33	0.30035729122630705
-0.15	0.34	0.3066541975016891
-0.15	0.35	0.31284654397608996
-0.15	0.36	0.3189153700671603
-0.15	0.37	0.32483966215105214
-0.15	0.38	0.3305960831413748
-0.15	0.39	0.3361586898964595
-0.15	0.4	0.34149863832800953
-0.15	0.41	0.346583876525285
-0.15	0.42	0.35137882682816146
-0.15	0.43	0.3558440586549935
-0.15	0.44	0.3599359551194647
-0.15	0.45	0.36360637819148367
-0.15	0.46	0.36680233955118724
-0.15	0.47	0.36946568758526543
-0.15	0.48	0.3715328254744014
-0.15	0.49	0.37293448137625324
-0.15	0.5	0.3735955597337192
-0.15	0.51	0.37343511317990213
-0.15	0.52	0.37236648779605014
-0.15	0.53	0.37029771091669983
-0.15	0.54	0.3671322103005529
-0.15	0.55	0.36276997581254283
-0.15	0.56	0.35710929845909817
-0.15	0.57	0.3500492440871608
-0.15	0.58	0.34149303598827285
-0.15	0.59	0.3313525256634947
-0.15	0.6	0.31955391562854907
-0.15	0.61	0.30604485250237806
-0.15	0.62	0.2908029235041103
-0.15	0.63	0.2738454605674483
-0.15	0.64	0.2552403918845555
-0.15	0.65	0.2351177148877828
-0.15	0.66	0.21368107939690098
-0.15	0.67	0.1912191336140178
-0.15	0.68	0.1681170281342776
-0.15	0.69	0.14487042800501082
-0.15	0.7	0.12210871905817564
-0.15	0.71	0.10064240060098169
-0.15	0.72	0.08155958985389389
-0.15	0.73	0.06637157742535783
-0.15	0.74	0.05697786677479901
-0.15	0.75	0.05473234289048538
-0.15	0.76	0.05893772722923796
-0.15	0.77	0.06744571428629921
-0.15	0.78	0.07866556144188472
-0.15	0.79	0.09227072786315234
-0.15	0.8	0.10894398705177283
-0.15	0.81	0.129972244563401
-0.15	0.82	0.1568597878172281
-0.15	0.83	0.19099065865787418
-0.15	0.84	0.2333823232671279
-0.15	0.85	0.2845335656716392
-0.15	0.86	0.3443386812041443
-0.15	0.87	0.4120879898135513
-0.15	0.88	0.4867009523417344
-0.15	0.89	0.5674964252600301
-0.15	0.9	0.6558292667617119
-0.15	0.91	0.7573514911927998
-0.15	0.92	0.8829308074489887
-0.14	-1.02	0.7307135562097687
-0.14	-0.94	0.8742319281719281
-0.14	-0.93	0.7224926118561309
-0.14	-0.92	0.6198942960004813
-0.14	-0.91	0.556584883341224
-0.14	-0.9	0.5117578980858403
-0.14	-0.89	0.4693506199327468
-0.14	-0.88	0.42295270553605396
-0.14	-0.87	0.37277428035362775
-0.14	-0.86	0.32168797378041936
-0.14	-0.85	0.2727998184758643
-0.14	-0.84	0.22840782379685443
-0.14	-0.83	0.18974883266110895
-0.14	-0.82	0.15709731198557395
-0.14	-0.81	0.12998975566400237
-0.14	-0.8	0.10748609894121755
-0.14	-0.79	0.08844382541998293
-0.14	-0.78	0.07180297929954453
-0.14	-0.77	0.0569192415628718
-0.14	-0.76	0.04412544324684631
-0.14	-0.75	0.03589840782428301
-0.14	-0.74	0.03703084834196546
-0.14	-0.73	0.04852207802499088
-0.14	-0.72	0.0664008390210916
-0.14	-0.71	0.08763153437196593
-0.14	-0.7	0.11068168114026745
-0.14	-0.69	0.1346440487269834
-0.14	-0.68	0.15885747978995637
-0.14	-0.67	0.18278764240843381
-0.14	-0.66	0.20599316714545882
-0.14	-0.65	0.22811690407975654
-0.14	-0.64	0.2488824395118692
-0.14	-0.63	0.26808962269688785
-0.14	-0.62	0.28560772786792604
-0.14	-0.61	0.3013666352720584
-0.14	-0.6	0.3153469357032008
-0.14	-0.59	0.32756986623314605
-0.14	-0.58	0.3380877871607044
-0.14	-0.57	0.3469756628449132
-0.14	-0.56	0.35432378338665127
-0.14	-0.55	0.3602317885832062
-0.14	-0.54	0.36480393544355744
-0.14	-0.53	0.3681454794152983
-0.14	-0.52	0.3703600063571932
-0.14	-0.51	0.37154754569796605
-0.14	-0.5	0.3718033051798847
-0.14	-0.49	0.3712168864021914
-0.14	-0.48	0.3698718626574557
-0.14	-0.47	0.36784562284997957
-0.14	-0.46	0.3652094056478922
-0.14	-0.45	0.36202846554229506
-0.14	-0.44	0.35836232693235276
-0.14	-0.43	0.354265093880323
-0.14	-0.42	0.3497857921370675
-0.14	-0.41	0.34496872684912205
-0.14	-0.4	0.33985384444217825
-0.14	-0.39	0.3344770909102633
-0.14	-0.38	0.3288707614448512
-0.14	-0.37	0.32306383827342133
-0.14	-0.36	0.31708231494722905
-0.14	-0.35	0.3109495062804828
-0.14	-0.34	0.3046863438162092
-0.14	-0.33	0.2983116571656272
-0.14	-0.32	0.29184244190197556
-0.14	-0.31	0.2852941149326343
-0.14	-0.3	0.2786807584578016
-0.14	-0.29	0.2720153537726607
-0.14	-0.28	0.2653100062980642
-0.14	-0.27	0.25857616334157973
-0.14	-0.26	0.2518248262006834
-0.14	-0.25	0.2450667583228556
-0.14	-0.24	0.2383126913283791
-0.14	-0.23	0.23157353077006418
-0.14	-0.22	0.2248605635316451
-0.14	-0.21	0.2181856687246412
-0.14	-0.2	0.21156153378931697
-0.14	-0.19	0.2050018771769342
-0.14	-0.18	0.19852167839993234
-0.14	-0.17	0.1921374152631105
-0.14	-0.16	0.18586730657146183
-0.14	-0.15	0.17973155634442542
-0.14	-0.14	0.17375259230829215
-0.14	-0.13	0.16795528692797645
-0.14	-0.12	0.16236714325393017
-0.14	-0.11	0.15701842032195182
-0.14	-0.1	0.1519421640010144
-0.14	-0.09	0.14717409987828248
-0.14	-0.08	0.1427523367688128
-0.14	-0.07	0.13871682573548078
-0.14	-0.06	0.13510852437603524
-0.14	-0.05	0.13196823457217965
-0.14	-0.04	0.12933511805130068
-0.14	-0.03	0.12724494860312707
-0.14	-0.02	0.12572822652874846
-0.14	-0.01	0.1248083451849536
-0.14	0.0	0.12450003991071028
-0.14	0.01	0.12480834518495379
-0.14	0.02	0.12572822652874888
-0.14	0.03	0.12724494860312777
-0.14	0.04	0.12933511805130152
-0.14	0.05	0.13196823457218063
-0.14	0.06	0.13510852437603643
-0.14	0.07	0.13871682573548225
-0.14	0.08	0.1427523367688143
-0.14	0.09	0.147174099878284
-0.14	0.1	0.15194216400101618
-0.14	0.11	0.15701842032195376
-0.14	0.12	0.16236714325393212
-0.14	0.13	0.16795528692797834
-0.14	0.14	0.17375259230829423
-0.14	0.15	0.1797315563444277
-0.14	0.16	0.185867306571464
-0.14	0.17	0.1921374152631126
-0.14	0.18	0.19852167839993462
-0.14	0.19	0.20500187717693666
-0.14	0.2	0.2115615337893193
-0.14	0.21	0.21818566872464343
-0.14	0.22	0.22486056353164752
-0.14	0.23	0.23157353077006673
-0.14	0.24	0.2383126913283815
-0.14	0.25	0.24506675832285787
-0.14	0.26	0.2518248262006858
-0.14	0.27	0.2585761633415823
-0.14	0.28	0.2653100062980666
-0.14	0.29	0.2720153537726629
-0.14	0.3	0.27868075845780393
-0.14	0.31	0.2852941149326368
-0.14	0.32	0.2918424419019779
-0.14	0.33	0.29831165716562935
-0.14	0.34	0.30468634381621146
-0.14	0.35	0.3109495062804851
-0.14	0.36	0.3170823149472312
-0.14	0.37	0.32306383827342333
-0.14	0.38	0.3288707614448532
-0.14	0.39	0.33447709091026534
-0.14	0.4	0.3398538444421801
-0.14	0.41	0.3449687268491238
-0.14	0.42	0.3497857921370691
-0.14	0.43	0.3542650938803246
-0.14	0.44	0.35836232693235415
-0.14	0.45	0.3620284655422962
-0.14	0.46	0.3652094056478932
-0.14	0.47	0.36784562284998046
-0.14	0.48	0.36987186265745636
-0.14	0.49	0.37121688640219175
-0.14	0.5	0.37180330517988486
-0.14	0.51	0.3715475456979658
-0.14	0.52	0.3703600063571925
-0.14	0.53	0.3681454794152974
-0.14	0.54	0.36480393544355605
-0.14	0.55	0.36023178858320437
-0.14	0.56	0.354323783386649
-0.14	0.57	0.34697566284491044
-0.14	0.58	0.33808778716070087
-0.14	0.59	0.3275698662331418
-0.14	0.6	0.31534693570319633
-0.14	0.61	0.3013666352720534
-0.14	0.62	0.28560772786792005
-0.14	0.63	0.2680896226968809
-0.14	0.64	0.24888243951186212
-0.14	0.65	0.22811690407974944
-0.14	0.66	0.20599316714545057
-0.14	0.67	0.18278764240842496
-0.14	0.68	0.15885747978994766
-0.14	0.69	0.1346440487269755
-0.14	0.7	0.11068168114025921
-0.14	0.71	0.08763153437195724
-0.14	0.72	0.06640083902108448
-0.14	0.73	0.04852207802498579
-0.14	0.74	0.037030848341963275
-0.14	0.75	0.035898407824284585
-0.14	0.76	0.04412544324685034
